# 1st line: name of data. 2nd line: units of data.3rd line: paramter name. 4th line: parameter units.5th line: excitation energy units. 6th line: parameter value. 7th line: excitation energy value.following lines: data.
Time;Filtered photoAcoustic signal
µs;V/µJ
Wavelength;Wavelength
nm;nm
µJ;µJ
177.728;-6.058782271983575e-08
177.732;-6.203186279078554e-08
177.736;-6.337966631093646e-08
177.74;-6.46233654880142e-08
177.744;-6.575551371756161e-08
177.748;-6.676914163777717e-08
177.752;-6.765780925470473e-08
177.756;-6.841565390959723e-08
177.76;-6.903743389196477e-08
177.764;-6.951856753041226e-08
177.768;-6.985516761884682e-08
177.772;-7.00440710580718e-08
177.776;-7.008286361237273e-08
177.78;-6.996989969772138e-08
177.784;-6.970431713305094e-08
177.788;-6.928604679913036e-08
177.792;-6.87158171613953e-08
177.796;-6.799515362422107e-08
177.8;-6.71263726951301e-08
177.804;-6.611257094889887e-08
177.808;-6.495760879404573e-08
177.812;-6.366608905830551e-08
177.816;-6.22433304259406e-08
177.82;-6.069533577856864e-08
177.824;-5.9028755512989586e-08
177.828;-5.725084593457968e-08
177.832;-5.536942285339039e-08
177.836;-5.339281054225036e-08
177.84;-5.1329786251904986e-08
177.844;-4.918952051740461e-08
177.848;-4.6981513532312546e-08
177.852;-4.47155279124679e-08
177.856;-4.2401518218501344e-08
177.86;-4.004955765544775e-08
177.864;-3.7669762417898775e-08
177.868;-3.527221419936921e-08
177.872;-3.286688143399928e-08
177.876;-3.046353988640089e-08
177.88;-2.8071693250347807e-08
177.88400000000001;-2.5700494458032332e-08
177.888;-2.3358668437687614e-08
177.892;-2.105443708742156e-08
177.89600000000002;-1.8795447256082525e-08
177.9;-1.6588702536875877e-08
177.904;-1.4440499685354305e-08
177.90800000000002;-1.235637046947894e-08
177.912;-1.0341029744983737e-08
177.916;-8.39833052368931e-09
177.92000000000002;-6.531226765281071e-09
177.924;-4.7417445741332525e-09
177.928;-3.030962421947839e-09
177.93200000000002;-1.3990009444091492e-09
177.936;1.5497722395766158e-10
177.94;1.6327572074611348e-09
177.94400000000002;3.0370509753031624e-09
177.948;4.371465606241102e-09
177.952;5.640460704559384e-09
177.95600000000002;6.849295069348507e-09
177.96;8.003962853689173e-09
177.964;9.111119588596152e-09
177.96800000000002;1.0177998586697251e-08
177.972;1.1212318380703604e-08
177.976;1.2222181989769508e-08
177.98;1.3215968940784983e-08
177.984;1.420222109940152e-08
177.988;1.5189523485068203e-08
177.992;1.618638135349331e-08
177.996;1.720109492674835e-08
178.0;1.8241633233805883e-08
178.004;1.9315508590879174e-08
178.008;2.0429653299916523e-08
178.012;2.1590300173583987e-08
178.016;2.280286850486713e-08
178.02;2.407185708809733e-08
178.024;2.5400745865098663e-08
178.028;2.6791907714884835e-08
178.032;2.824653182784164e-08
178.036;2.9764560005867868e-08
178.04;3.134463710908412e-08
178.044;3.2984076728365336e-08
178.048;3.4678843002333114e-08
178.052;3.642354931910394e-08
178.056;3.821147444887919e-08
178.06;4.0034596445517365e-08
178.064;4.1883644435947846e-08
178.068;4.3748168188310614e-08
178.072;4.561662511587427e-08
178.076;4.7476484137121713e-08
178.08;4.931434557603607e-08
178.084;5.111607605381767e-08
178.088;5.286695709729739e-08
178.092;5.455184597347296e-08
178.096;5.615534705712415e-08
178.1;5.766199185250978e-08
178.104;5.905642562372179e-08
178.108;6.03235984441889e-08
178.112;6.144895835667345e-08
178.116;6.241864424320098e-08
178.12;6.321967594169923e-08
178.124;6.38401391143469e-08
178.12800000000001;6.426936237300269e-08
178.132;6.449808420045015e-08
178.136;6.451860727297062e-08
178.14000000000001;6.432493788990881e-08
178.144;6.391290834892749e-08
178.148;6.32802802706032e-08
178.15200000000002;6.24268270714646e-08
178.156;6.135439400865187e-08
178.16;6.006693446976076e-08
178.16400000000002;5.85705214554024e-08
178.168;5.6873333496447896e-08
178.172;5.498561455936383e-08
178.17600000000002;5.2919607817708856e-08
178.18;5.0689463501704864e-08
178.184;4.831112137656237e-08
178.18800000000002;4.5802168739507054e-08
178.192;4.3181675160701514e-08
178.196;4.047000551991434e-08
178.20000000000002;3.768861320431281e-08
178.204;3.485981562867934e-08
178.208;3.20065545133582e-08
178.21200000000002;2.915214360321294e-08
178.216;2.6320006728979294e-08
178.22;2.353340929711065e-08
178.224;2.081518644240527e-08
178.228;1.818747118666694e-08
178.232;1.567142601416356e-08
178.236;1.3286981298995527e-08
178.24;1.1052583999512482e-08
178.244;8.984959970031881e-09
178.248;7.09889313033069e-09
178.252;5.407024579306378e-09
178.256;3.919674542063725e-09
178.26;2.6446898012894487e-09
178.264;1.5873189865410972e-09
178.268;7.501177819634702e-10
178.272;1.3288576746080026e-10
178.276;-2.673637655115821e-10
178.28;-4.5640008016868243e-10
178.284;-4.4273681615599214e-10
178.288;-2.375592711857741e-10
178.292;1.453825138259221e-10
178.296;6.899140803816586e-10
178.3;1.3776090638791134e-09
178.304;2.1879922356434325e-09
178.308;3.098771004403737e-09
178.312;4.0860929105592765e-09
178.316;5.124826276826493e-09
178.32;6.18886084014223e-09
178.324;7.251424886939662e-09
178.328;8.285415151622606e-09
178.332;9.263735520280589e-09
178.336;1.0159640411913001e-08
178.34;1.0947078590583613e-08
178.344;1.1601033096285244e-08
178.348;1.2097852971461842e-08
178.352;1.2415572505010009e-08
178.356;1.2534213816334589e-08
178.36;1.2436068758094294e-08
178.364;1.2105956326330825e-08
178.368;1.1531452028689632e-08
178.372;1.0703085972647858e-08
178.376;9.614506792623903e-09
178.38;8.262608933456525e-09
178.38400000000001;6.6476212433114004e-09
178.388;4.7731552963587475e-09
178.392;2.646212358837069e-09
178.39600000000002;2.7714842523966776e-10
178.4;-2.3204027221412924e-09
178.404;-5.129647943926924e-09
178.40800000000002;-8.130793645317787e-09
178.412;-1.1301243603692615e-08
178.416;-1.4615833665540038e-08
178.42000000000002;-1.804710076551828e-08
178.424;-2.1565583257434057e-08
178.428;-2.5140149117863496e-08
178.43200000000002;-2.8738348193955203e-08
178.436;-3.232678432314595e-08
178.44;-3.587150285902376e-08
178.44400000000002;-3.933838889871836e-08
178.448;-4.2693571326633584e-08
178.452;-4.5903827669974824e-08
178.45600000000002;-4.893698470550001e-08
178.46;-5.1762309765554426e-08
178.464;-5.435088776521606e-08
178.46800000000002;-5.6675979110900436e-08
178.472;-5.871335385281963e-08
178.476;-6.044159770717557e-08
178.48;-6.184238589598281e-08
178.484;-6.290072112925139e-08
178.488;-6.360513248146058e-08
178.492;-6.394783238665189e-08
178.496;-6.392482948827253e-08
178.5;-6.353599562474143e-08
178.504;-6.278508580274455e-08
178.508;-6.167971060024464e-08
178.512;-6.023126104257162e-08
178.516;-5.8454786599979834e-08
178.52;-5.636882755586843e-08
178.524;-5.399520358359727e-08
178.528;-5.1358760938742237e-08
178.532;-4.848708121517646e-08
178.536;-4.541015512030379e-08
178.54;-4.216002519028233e-08
178.544;-3.8770401783835675e-08
178.548;-3.527625705753001e-08
178.552;-3.171340193112289e-08
178.556;-2.8118051294455298e-08
178.56;-2.4526382883831754e-08
178.564;-2.0974095363257815e-08
178.568;-1.7495971182506398e-08
178.572;-1.4125449748919463e-08
178.576;-1.089421634321425e-08
178.58;-7.831812032388791e-09
178.584;-4.96526958708392e-09
178.588;-2.318780099341765e-09
178.592;8.660537663153565e-11
178.596;2.233235268741591e-09
178.6;4.107074606958095e-09
178.604;5.6978769380404106e-09
178.608;6.999308721745938e-09
178.612;8.009024494740819e-09
178.616;8.728691712138779e-09
178.62;9.163964816443016e-09
178.624;9.324408731365538e-09
178.62800000000001;9.223372625120252e-09
178.632;8.877815425883955e-09
178.636;8.308085192836194e-09
178.64000000000001;7.537655041372342e-09
178.644;6.592818882893816e-09
178.648;5.502350760592e-09
178.65200000000002;4.2971320359550285e-09
178.656;3.0097511000454426e-09
178.66;1.6740806433288238e-09
178.66400000000002;3.248378131539845e-10
178.668;-1.0028671850822514e-09
178.672;-2.273988331598572e-09
178.67600000000002;-3.454001087402669e-09
178.68;-4.509353940628603e-09
178.684;-5.407908471657262e-09
178.68800000000002;-6.1193623468007795e-09
178.692;-6.615649864905945e-09
178.696;-6.8713149654772865e-09
178.70000000000002;-6.863851957173742e-09
178.704;-6.574009637245578e-09
178.708;-5.986054940295628e-09
178.71200000000002;-5.087992772559479e-09
178.716;-3.871739248931884e-09
178.72;-2.333246146874383e-09
178.724;-4.725750162942174e-10
178.728;1.706079970710912e-09
178.732;4.194420690153799e-09
178.736;6.9801248574491795e-09
178.74;1.0046975887542001e-08
178.744;1.3375041133059023e-08
178.748;1.6940896193814882e-08
178.752;2.0717892406014327e-08
178.756;2.4676464073014195e-08
178.76;2.878447149866365e-08
178.764;3.300757543554225e-08
178.768;3.7309638169669565e-08
178.772;4.165314613549532e-08
178.776;4.599964869438061e-08
178.78;5.031020751962812e-08
178.784;5.4545850913747263e-08
178.788;5.8668027340414606e-08
178.792;6.26390524848731e-08
178.796;6.64225442616863e-08
178.8;6.99838403662071e-08
178.804;7.329039321326723e-08
178.808;7.631213741993948e-08
178.812;7.902182536439771e-08
178.816;8.139532678470955e-08
178.82;8.3411888863909e-08
178.824;8.505435377431957e-08
178.828;8.630933121766783e-08
178.832;8.716732409041206e-08
178.836;8.762280601790371e-08
178.84;8.767425012825412e-08
178.844;8.732410906868722e-08
178.848;8.657874689529444e-08
178.852;8.544832408313408e-08
178.856;8.394663749938245e-08
178.86;8.209091774992109e-08
178.864;7.99015868419164e-08
178.868;7.740197959470739e-08
178.872;7.461803267237734e-08
178.876;7.157794549813553e-08
178.88;6.831181763824177e-08
178.88400000000001;6.485126750765887e-08
178.888;6.122903744778409e-08
178.892;5.7478590356279187e-08
178.89600000000002;5.363370310892442e-08
178.9;4.9728062003250264e-08
178.904;4.579486537410697e-08
178.90800000000002;4.186643838390075e-08
178.912;3.797386477746989e-08
178.916;3.414664011687947e-08
178.92000000000002;3.041235067899207e-08
178.924;2.679638181349962e-08
178.928;2.3321659126847514e-08
178.93200000000002;2.0008425384417975e-08
178.936;1.687405551625953e-08
178.94;1.3932911577765607e-08
178.94400000000002;1.1196238963546218e-08
178.948;8.672104608042187e-09
178.952;6.36537733804459e-09
178.95600000000002;4.277749978030995e-09
178.96;2.407802256832452e-09
178.964;7.511030310845088e-10
178.96800000000002;-6.996501656468318e-10
178.972;-1.9544567125086844e-09
178.976;-3.0258065281161685e-09
178.98;-3.9284450216116685e-09
178.984;-4.679112994098792e-09
178.988;-5.296265401238776e-09
178.992;-5.7997731149674985e-09
178.996;-6.210611989366084e-09
179.0;-6.550543641021124e-09
179.004;-6.841792396950237e-09
179.008;-7.106722843449163e-09
179.012;-7.367522328025815e-09
179.016;-7.645892625773873e-09
179.02;-7.962754783790057e-09
179.024;-8.337970906021495e-09
179.028;-8.790086340446641e-09
179.032;-9.336095385607068e-09
179.036;-9.991233249678332e-09
179.04;-1.0768796578455697e-08
179.044;-1.1679994425217975e-08
179.048;-1.2733831072118283e-08
179.052;-1.3937021636462402e-08
179.056;-1.529394091301178e-08
179.06;-1.680660542235482e-08
179.064;-1.8474688162393274e-08
179.068;-2.0295565101883365e-08
179.072;-2.2264392018245734e-08
179.076;-2.4374209872643505e-08
179.08;-2.6616076539271923e-08
179.084;-2.8979222368023417e-08
179.088;-3.145122676467851e-08
179.092;-3.401821272434378e-08
179.096;-3.6665056055100634e-08
179.1;-3.937560588205974e-08
179.104;-4.213291292875618e-08
179.108;-4.491946203377259e-08
179.112;-4.771740537553116e-08
179.116;-5.050879294641778e-08
179.12;-5.327579693708219e-08
179.124;-5.600092686041312e-08
179.12800000000001;-5.866723245912113e-08
179.132;-6.125849169721751e-08
179.136;-6.375938142948509e-08
179.14000000000001;-6.615562866931027e-08
179.144;-6.843414072853291e-08
179.148;-7.058311287746793e-08
179.15200000000002;-7.259211256286764e-08
179.156;-7.445213962006365e-08
179.16;-7.615566231650127e-08
179.16400000000002;-7.769662946101249e-08
179.168;-7.907045920025017e-08
179.172;-8.027400549469018e-08
179.17600000000002;-8.130550361578117e-08
179.18;-8.216449632783776e-08
179.184;-8.285174270824793e-08
179.18800000000002;-8.336911181316008e-08
179.192;-8.3719463609279e-08
179.196;-8.390651976265153e-08
179.20000000000002;-8.393472699996742e-08
179.204;-8.380911583529412e-08
179.208;-8.353515748440687e-08
179.21200000000002;-8.311862176984534e-08
179.216;-8.25654387531685e-08
179.22;-8.18815667179913e-08
179.224;-8.10728689704032e-08
179.228;-8.014500172511583e-08
179.232;-7.910331510965265e-08
179.236;-7.795276904914508e-08
179.24;-7.669786549545165e-08
179.244;-7.534259814142766e-08
179.248;-7.389042041968617e-08
179.252;-7.234423223083998e-08
179.256;-7.070638548493189e-08
179.26;-6.897870817758856e-08
179.264;-6.716254636542895e-08
179.268;-6.525882305939089e-08
179.272;-6.326811272570985e-08
179.276;-6.11907297778153e-08
179.28;-5.9026829163583574e-08
179.284;-5.677651690593203e-08
179.288;-5.443996824488765e-08
179.292;-5.2017550859658356e-08
179.296;-4.950995052288539e-08
179.3;-4.6918296458480503e-08
179.304;-4.424428364085118e-08
179.308;-4.1490289287731844e-08
179.312;-3.865948086134501e-08
179.316;-3.575591300252138e-08
179.32;-3.278461097824661e-08
179.324;-2.9751638422675454e-08
179.328;-2.6664147392044416e-08
179.332;-2.3530409031532003e-08
179.336;-2.0359823462763624e-08
179.34;-1.716290783957032e-08
179.344;-1.3951261881551954e-08
179.348;-1.0737510574314337e-08
179.352;-7.535224115985364e-09
179.356;-4.35881558557162e-09
179.36;-1.223417203570656e-09
179.364;1.855263557359434e-09
179.368;4.861106380248834e-09
179.372;7.777757045044182e-09
179.376;1.0588820590148405e-08
179.38;1.3278066084604769e-08
179.38400000000001;1.582964014107998e-08
179.388;1.822828608063418e-08
179.392;2.0459565486097332e-08
179.39600000000002;2.2510078755039362e-08
179.4;2.436768118844762e-08
179.404;2.6021691129173948e-08
179.40800000000002;2.7463086696060316e-08
179.412;2.8684687745652197e-08
179.416;2.968131983299891e-08
179.42000000000002;3.044995713483037e-08
179.424;3.098984154019276e-08
179.428;3.1302575402444537e-08
179.43200000000002;3.1392185778635444e-08
179.436;3.126515835330391e-08
179.44;3.093043964858249e-08
179.44400000000002;3.039940655559168e-08
179.448;2.9685802677337604e-08
179.452;2.8805641444223344e-08
179.45600000000002;2.7777076443049793e-08
179.46;2.6620239882028626e-08
179.464;2.535705059076575e-08
179.46800000000002;2.4010993418309746e-08
179.472;2.2606872337216377e-08
179.476;2.1170539980390175e-08
179.48;1.972860672377193e-08
179.484;1.8308132775707883e-08
179.488;1.693630703752179e-08
179.492;1.564011675446792e-08
179.496;1.4446012177588347e-08
179.5;1.3379570601485347e-08
179.504;1.246516422789082e-08
179.508;1.1725636328256685e-08
179.512;1.11819901393526e-08
179.516;1.0853094823895974e-08
179.52;1.0755412664303568e-08
179.524;1.090275143339674e-08
179.528;1.1306045603850627e-08
179.532;1.1973169721732847e-08
179.536;1.2908786882827757e-08
179.54;1.4114234818532729e-08
179.544;1.5587451626581612e-08
179.548;1.7322942676942118e-08
179.552;1.9311789691720887e-08
179.556;2.1541702446998146e-08
179.56;2.3997112981733555e-08
179.564;2.665931163199982e-08
179.568;2.9506623645684183e-08
179.572;3.25146245813273e-08
179.576;3.565639216271579e-08
179.58;3.890279175575516e-08
179.584;4.222279216324427e-08
179.588;4.5583808003233057e-08
179.592;4.895206455392472e-08
179.596;5.2292980618205525e-08
179.6;5.557156468876643e-08
179.604;5.875281948455622e-08
179.608;6.180214978426357e-08
179.612;6.468576840506006e-08
179.616;6.737109516640665e-08
