# Time;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;
# us;V;V;V;V;V;V;V;V;V;V;
# Raw data
# First line is WL, Second line is laser energy in [uJ]
1.200e-01;4.623e-06;2.468e-06;-1.436e-06;1.186e-08;-2.731e-07;-5.561e-06;-1.710e-06;2.494e-06;-1.350e-07;-1.320e-06
1.240e-01;-8.800e-07;-2.736e-06;-1.436e-06;1.384e-06;-2.731e-07;-1.437e-06;4.102e-06;-2.565e-06;3.608e-06;1.195e-06
1.280e-01;1.871e-06;-1.340e-07;3.837e-06;-1.361e-06;-2.731e-07;-1.437e-06;-4.615e-06;-1.300e-06;-1.383e-06;-1.320e-06
1.320e-01;3.247e-06;-1.340e-07;-1.436e-06;-1.361e-06;-2.965e-06;-1.437e-06;-1.710e-06;-3.830e-06;-1.383e-06;-1.320e-06
1.360e-01;1.871e-06;-1.340e-07;-1.436e-06;4.129e-06;5.111e-06;-1.437e-06;-2.566e-07;-3.561e-08;-1.350e-07;-1.320e-06
1.400e-01;-3.632e-06;-2.736e-06;-1.436e-06;-1.361e-06;-2.731e-07;-1.437e-06;-1.710e-06;-2.565e-06;1.113e-06;1.195e-06
1.440e-01;4.623e-06;-4.037e-06;-5.391e-06;-4.105e-06;-2.731e-07;-1.437e-06;-1.710e-06;-3.561e-08;-5.126e-06;3.710e-06
1.480e-01;-5.007e-06;-4.037e-06;1.200e-06;1.384e-06;-2.965e-06;-2.811e-06;-1.710e-06;-2.565e-06;-2.630e-06;6.225e-06
1.520e-01;-8.800e-07;2.468e-06;-1.436e-06;-1.361e-06;2.419e-06;-4.186e-06;-2.566e-07;-3.561e-08;-1.350e-07;3.710e-06
1.560e-01;-3.632e-06;-4.037e-06;5.155e-06;-2.733e-06;-2.731e-07;-1.437e-06;4.102e-06;-2.565e-06;3.608e-06;1.195e-06
1.600e-01;1.871e-06;-4.037e-06;-4.073e-06;-1.361e-06;-2.731e-07;-1.437e-06;-1.710e-06;-3.561e-08;-1.350e-07;-1.320e-06
1.640e-01;3.247e-06;-2.736e-06;-1.436e-06;-1.361e-06;-2.965e-06;1.313e-06;-1.710e-06;-3.561e-08;3.608e-06;6.225e-06
1.680e-01;4.623e-06;-1.340e-07;2.518e-06;1.186e-08;-1.619e-06;-1.437e-06;4.102e-06;2.494e-06;-1.350e-07;-1.320e-06
1.720e-01;-3.632e-06;1.167e-06;-1.436e-06;1.384e-06;3.765e-06;-1.437e-06;1.196e-06;-2.565e-06;1.113e-06;-1.320e-06
1.760e-01;-8.800e-07;-4.037e-06;-4.073e-06;-1.361e-06;2.419e-06;-6.202e-08;-2.566e-07;6.288e-06;-1.383e-06;-3.835e-06
1.800e-01;3.247e-06;-2.736e-06;1.200e-06;1.384e-06;-2.965e-06;4.062e-06;-1.710e-06;-3.561e-08;1.113e-06;-1.320e-06
1.840e-01;5.999e-06;-1.340e-07;-1.181e-07;-4.105e-06;-2.731e-07;-4.186e-06;-4.615e-06;-1.300e-06;2.361e-06;1.126e-05
1.880e-01;-8.800e-07;1.167e-06;1.200e-06;-1.361e-06;1.073e-06;-1.437e-06;1.196e-06;-3.830e-06;1.113e-06;-1.320e-06
