# Time;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;
# us;V;V;V;V;V;V;V;V;V;V;V;V;V;
# Filtered data with band pass filter (1.0:10.0) MHz
# First line is WL, Second line is laser energy in [uJ]
8.800e-02;-3.524e-06;-3.012e-06;-3.035e-06;-2.925e-06;-3.592e-06;-2.869e-06;-1.974e-06;-2.323e-06;-2.295e-06;5.782e-07;-1.897e-06;-1.641e-06;-5.498e-08
9.200e-02;-3.604e-06;-3.081e-06;-3.102e-06;-3.007e-06;-3.653e-06;-2.918e-06;-1.983e-06;-2.370e-06;-2.337e-06;4.773e-07;-1.933e-06;-1.689e-06;-7.072e-08
9.600e-02;-3.678e-06;-3.146e-06;-3.166e-06;-3.080e-06;-3.701e-06;-2.968e-06;-1.994e-06;-2.422e-06;-2.381e-06;3.766e-07;-1.969e-06;-1.742e-06;-8.101e-08
1.000e-01;-3.746e-06;-3.205e-06;-3.225e-06;-3.143e-06;-3.738e-06;-3.019e-06;-2.008e-06;-2.476e-06;-2.428e-06;2.766e-07;-2.006e-06;-1.800e-06;-8.559e-08
1.040e-01;-3.806e-06;-3.257e-06;-3.277e-06;-3.196e-06;-3.761e-06;-3.071e-06;-2.025e-06;-2.533e-06;-2.477e-06;1.778e-07;-2.043e-06;-1.861e-06;-8.430e-08
1.080e-01;-3.858e-06;-3.302e-06;-3.323e-06;-3.236e-06;-3.770e-06;-3.123e-06;-2.044e-06;-2.593e-06;-2.528e-06;8.079e-08;-2.080e-06;-1.925e-06;-7.702e-08
1.120e-01;-3.902e-06;-3.340e-06;-3.360e-06;-3.263e-06;-3.765e-06;-3.174e-06;-2.065e-06;-2.655e-06;-2.580e-06;-1.400e-08;-2.116e-06;-1.991e-06;-6.373e-08
1.160e-01;-3.937e-06;-3.368e-06;-3.388e-06;-3.277e-06;-3.744e-06;-3.224e-06;-2.089e-06;-2.719e-06;-2.634e-06;-1.061e-07;-2.151e-06;-2.058e-06;-4.448e-08
1.200e-01;-3.962e-06;-3.388e-06;-3.407e-06;-3.277e-06;-3.709e-06;-3.271e-06;-2.116e-06;-2.783e-06;-2.688e-06;-1.950e-07;-2.185e-06;-2.125e-06;-1.938e-08
1.240e-01;-3.977e-06;-3.399e-06;-3.416e-06;-3.262e-06;-3.658e-06;-3.315e-06;-2.145e-06;-2.848e-06;-2.743e-06;-2.804e-07;-2.218e-06;-2.190e-06;1.137e-08
1.280e-01;-3.981e-06;-3.399e-06;-3.414e-06;-3.233e-06;-3.592e-06;-3.355e-06;-2.176e-06;-2.912e-06;-2.797e-06;-3.619e-07;-2.249e-06;-2.254e-06;4.749e-08
